Name,PoseNum,ZDock Score,ZRank Score,Cluster,ClusterCenter,ClusterSize,Density,E_vdw1,E_elec1,E_vdw2,E_elec2,E_sol,E_RDock,clash
Pose697,697,19.820,-19.626,32,0,16,16.000,-110.81127,-0.741363726,-122.907721,-26.7691789,22.7,-1.39226101,0
Pose410,410,17.720,-35.624,1,0,70,30.000,-125.357137,-4.17934584,-125.324021,-21.2088579,17.7,-1.38797211,0
Pose1700,1700,17.500,41.904,2001,0,1,3.000,-59.0933711,-6.03911521,-130.611194,-23.8719129,20.1,-1.38472161,0
Pose437,437,16.740,-33.274,2001,0,1,2.000,-139.267729,-10.3006484,-132.389321,-18.0811664,14.9,-1.37304976,0
Pose1298,1298,17.000,10.503,2,0,61,31.000,-54.5247352,-0.544337871,-121.400554,-26.615647,22.6,-1.3540823,0
Pose898,898,19.160,-9.450,16,0,22,8.000,-87.3677119,-4.45244017,-112.252226,-16.2671822,13.3,-1.34046398,0
Pose338,338,17.900,-41.576,82,0,7,12.000,-93.8477005,-2.71954121,-99.7344514,-13.5934973,10.9,-1.33414757,0
Pose1130,1130,19.220,1.727,84,0,7,7.000,-70.387984,-2.6339468,-129.315806,-14.916011,12.1,-1.3244099,0
Pose947,947,17.160,-7.650,2001,0,1,4.000,-97.9938947,-4.33467557,-103.500734,-3.47127321,1.8,-1.324145889,0
Pose778,778,16.880,-15.889,31,0,17,16.000,-104.938326,-0.860067672,-116.023324,-26.7545706,22.8,-1.27911354,0
Pose1638,1638,17.900,35.893,6,0,43,25.000,-95.6949888,-0.502789712,-139.172943,-16.0731694,13.2,-1.26585246,0
Pose1242,1242,18.160,7.582,51,0,12,13.000,-126.804789,2.96641827,-131.423588,-16.2879681,13.4,-1.25917129,0
Pose498,498,16.940,-30.018,32,0,16,16.000,-111.126308,-1.93569676,-120.48041,-27.1538978,23.2,-1.23850802,0
Pose1218,1218,17.160,6.109,55,0,11,10.000,-74.3354964,-6.67417476,-127.439548,-9.8202723,7.6,-1.23824507,0
Pose341,341,17.480,-41.232,2001,0,1,5.000,-112.5107,-2.08727355,-122.443761,-12.2576404,9.8,-1.23187636,0
Pose1019,1019,17.280,-3.695,31,0,17,15.000,-108.143503,4.03368757,-105.00476,-9.9216206,7.7,-1.22945854,0
Pose481,481,16.860,-30.713,1,0,70,66.000,-90.5841744,0.936179736,-107.099557,-19.1378126,16.0,-1.22403134,0
Pose430,430,19.520,-34.037,47,0,12,8.000,-128.207246,-3.39846947,-123.717578,-28.2364255,24.2,-1.21278295,0
Pose853,853,16.660,-11.728,48,0,12,6.000,-95.1102216,-0.94973969,-107.17883,-7.21660052,5.3,-1.194940468,0
Pose1239,1239,21.140,7.268,40,0,13,13.000,1091.11614,-3.46974722,-89.4951471,-20.4301638,17.2,-1.18714742,0
Pose1596,1596,17.140,32.431,71,0,8,9.000,-81.3018482,-4.12511463,-104.218742,-7.98520558,6.0,-1.186685022,0
Pose1118,1118,16.960,1.278,2001,0,1,3.000,-117.339872,-2.3135402,-110.478791,-3.07100659,1.6,-1.163905931,0
Pose1376,1376,21.140,16.070,6,0,43,24.000,-116.020954,-2.19822245,-125.994054,-22.7262835,19.3,-1.15365515,0
Pose594,594,18.760,-24.488,48,0,12,12.000,-76.4614549,-1.61284892,-108.41705,-10.0285181,7.9,-1.12566629,0
Pose242,242,19.180,-49.318,36,0,15,15.000,-105.618868,-0.467690017,-131.207704,-14.6689084,12.1,-1.10201756,0
Pose549,549,18.500,-27.109,33,0,16,16.000,-110.657316,-0.976719123,-104.36095,-5.55244859,3.9,-1.097203731,0
Pose507,507,19.240,-29.657,31,0,17,16.000,-127.234767,-1.36029032,-126.48371,-29.9878173,25.9,-1.08903557,0
Pose1550,1550,17.980,28.924,12,0,24,16.000,152.457058,-1.71931464,-138.762876,-10.8747238,8.7,-1.08725142,0
Pose705,705,16.920,-19.413,2001,0,1,3.000,-97.9963979,-1.13586254,-110.926741,-25.6232333,22.0,-1.06090997,0
Pose1475,1475,16.900,22.770,6,0,43,32.000,-117.546713,-5.9992257,-121.178472,-20.5052175,17.4,-1.05469575,0
Pose763,763,16.660,-16.760,9,0,24,24.000,-74.4270206,-6.46889521,-126.144835,-14.4775565,12.0,-1.02980085,0
Pose958,958,17.220,-7.019,6,0,43,41.000,-100.320991,-3.22138799,-107.135569,-14.9057193,12.4,-1.01514737,0
Pose389,389,17.220,-37.581,5,0,47,35.000,-102.796477,-4.62639681,-112.451979,-21.7913635,18.6,-1.01222715,0
Pose1374,1374,19.240,15.896,56,0,10,10.000,-131.592064,-15.4207935,-136.442752,-22.8852225,19.6,-0.99670025,0
Pose789,789,16.840,-15.238,64,0,9,8.000,60.0175249,-1.15550725,-108.047633,-3.21663355,1.9,-0.994970195,0
Pose113,113,17.220,-61.832,92,0,6,6.000,-94.1779183,2.20338696,-92.5540955,-3.10336116,1.8,-0.993025044,0
Pose1382,1382,16.780,16.436,2001,0,1,1.000,54.3069923,0.494081932,-95.8104476,-9.848103,7.9,-0.9632927,0
Pose310,310,16.620,-43.913,2001,0,1,6.000,-95.7718954,4.02816319,-108.087244,-6.73209285,5.1,-0.958883565000001,0
Pose1147,1147,16.700,2.697,33,0,16,16.000,-130.176645,-12.2184861,-116.628656,-14.6202627,12.2,-0.958236430000001,0
Pose130,130,17.040,-59.961,92,0,6,6.000,-100.611306,1.57129525,-103.247818,-2.60176815,1.4,-0.941591335,0
Pose1096,1096,17.920,0.372,50,0,12,12.000,-125.444466,1.06411585,-147.563656,-23.9301182,20.6,-0.937106379999999,0
Pose818,818,17.460,-13.261,32,0,16,16.000,-111.289997,-3.93106406,-123.134123,-28.2525614,24.5,-0.927305260000001,0
Pose1882,1882,17.160,72.284,4,0,49,39.000,304.517909,1.98711595,-130.511838,-20.4523408,17.5,-0.907106720000002,0
Pose630,630,16.700,-22.401,1,0,70,30.000,-100.723512,-0.416805763,-101.399691,-21.3312657,18.3,-0.898139130000001,0
Pose355,355,17.820,-40.234,10,0,24,12.000,-94.4588057,2.94697819,-106.938893,-3.65656008,2.4,-0.890904072000001,0
Pose954,954,20.060,-7.209,22,0,19,18.000,-111.515691,-2.63188869,-131.095217,-27.7326936,24.1,-0.859424239999999,0
Pose728,728,17.800,-18.149,16,0,22,18.000,-108.157902,0.867320505,-105.659401,-22.1549301,19.1,-0.839437090000001,0
Pose1028,1028,16.640,-3.232,2001,0,1,5.000,-127.847116,-5.64142734,-127.974194,-18.9305946,16.2,-0.83753514,0
Pose263,263,17.460,-47.321,55,1,11,5.000,-110.410152,-7.08553139,-118.975853,-26.8143749,23.3,-0.83293741,0
Pose1844,1844,17.360,63.254,50,0,12,12.000,192.522635,-8.49572334,-144.117137,-19.1447432,16.4,-0.830268880000002,0
Pose808,808,16.840,-13.786,6,0,43,24.000,-98.4605288,-2.36442328,-94.3984046,-15.1416287,12.8,-0.82746583,0
Pose1706,1706,16.900,42.396,16,0,22,21.000,-47.3686676,-7.80558375,-116.14611,-28.8049216,25.1,-0.824429439999999,0
Pose473,473,16.740,-31.075,2001,0,1,3.000,-17.3254905,-3.55017427,-112.463344,-15.8026218,13.4,-0.82235962,0
Pose60,60,16.640,-69.495,91,1,6,6.000,-91.1870515,3.6371857,-93.0633148,-4.56867194,3.3,-0.811804746,0
Pose292,292,16.900,-45.527,57,0,10,14.000,-95.1342639,-3.68634061,-111.976825,-9.12209168,7.4,-0.809882512,0
Pose568,568,20.860,-25.737,2001,0,1,30.000,-4.21878961,-8.90867556,-120.582128,-22.7692652,19.7,-0.79233868,0
Pose807,807,17.080,-13.970,33,0,16,16.000,-69.2272188,-4.92197555,-114.71875,-13.6431012,11.5,-0.778791080000001,0
Pose1920,1920,18.620,83.353,20,0,19,14.000,260.238842,-0.845150157,-107.63999,-13.0844509,11.0,-0.776005810000001,0
Pose1243,1243,19.860,7.675,2001,0,1,1.000,-66.3150182,-9.89847345,-133.150496,-11.6326079,9.7,-0.769347110000002,0
Pose416,416,18.460,-35.064,2001,0,1,3.000,-119.260147,-4.91199874,-115.300878,-23.0684792,20.0,-0.76163128,0
Pose1187,1187,17.840,4.597,3,0,53,32.000,-109.038263,1.21226422,-105.230779,-16.3968106,14.0,-0.757129539999999,0
Pose559,559,17.260,-26.255,2001,0,1,1.000,-104.429104,-4.19104894,-110.594582,-3.61807306,2.5,-0.756265754,0
Pose440,440,17.380,-33.096,33,0,16,16.000,-89.0128063,-3.31350462,-107.885109,-8.9401461,7.3,-0.746131490000001,0
Pose286,286,16.740,-45.907,2001,0,1,4.000,-112.6929,-3.87773176,-114.709617,-18.8218529,16.2,-0.739667610000001,0
Pose964,964,17.100,-6.754,8,0,25,19.000,-111.752558,-1.67476353,-103.533569,-12.0158754,10.1,-0.714287860000001,0
Pose1924,1924,18.560,86.093,50,0,12,11.000,-44.2954267,-10.1471914,-137.504209,-22.2330506,19.3,-0.70974554,0
Pose1940,1940,16.620,92.290,12,0,24,20.000,-47.8051546,-5.19284763,-141.441775,-16.6686908,14.3,-0.70182172,0
Pose526,526,16.920,-28.291,2001,0,1,4.000,-130.295723,3.36483729,-133.945598,-23.7610514,20.7,-0.68494626,0
Pose1438,1438,17.240,20.406,5,0,47,31.000,-122.477514,-1.96202779,-116.834358,-13.5225893,11.5,-0.67033037,0
Pose1031,1031,17.240,-2.992,18,0,21,11.000,-129.778466,-6.58607688,-120.201305,-16.4079334,14.1,-0.667140060000001,0
Pose828,828,17.240,-12.875,6,0,43,16.000,-117.111946,1.62961674,-120.828259,-25.9282668,22.7,-0.635440120000002,0
Pose797,797,18.020,-14.672,2,0,61,39.000,-108.360376,-2.5273359,-109.785234,-21.0011362,18.3,-0.601022580000002,0
Pose1144,1144,16.800,2.466,65,0,9,8.000,-100.942097,-7.12284289,-119.522899,-17.2119389,14.9,-0.590745009999999,0
Pose550,550,19.780,-27.107,2,0,61,44.000,-105.171641,-3.54204937,-125.19883,-20.9789985,18.3,-0.581098649999998,0
Pose930,930,17.500,-8.268,69,0,8,2.000,-122.789224,2.07870677,-121.67421,-17.4125755,15.1,-0.571317949999999,0
Pose354,354,16.740,-40.365,33,0,16,16.000,-112.548296,-1.65638517,-114.559286,-13.629852,11.7,-0.566866800000001,0
Pose1021,1021,17.040,-3.554,48,0,12,13.000,-106.210491,1.89591295,-108.669455,-6.71155199,5.5,-0.540396791,0
Pose464,464,21.000,-31.654,2,0,61,36.000,-110.333423,-0.398298914,-113.839009,-20.374663,17.8,-0.537196700000003,0
Pose363,363,18.260,-39.478,2,0,61,41.000,-124.834083,-5.00611878,-115.801691,-17.0346601,14.8,-0.53119409,0
Pose1163,1163,17.980,3.704,20,0,19,18.000,-161.236118,-0.172121106,-161.666799,-12.9027062,11.1,-0.512435580000002,0
Pose1871,1871,16.740,68.668,4,0,49,36.000,529.51994,3.04224585,-127.413174,-18.535272,16.2,-0.481744800000001,0
Pose390,390,18.740,-37.339,50,0,12,11.000,-131.354395,-2.82270954,-127.31663,-16.3930282,14.3,-0.45372538,0
Pose1726,1726,20.380,45.175,9,0,24,21.000,-95.1727416,0.286781708,-166.962896,-16.6075117,14.5,-0.446760530000001,0
Pose1034,1034,17.120,-2.828,22,0,19,18.000,-119.81846,0.392023787,-119.312598,-26.1385494,23.1,-0.424694459999998,0
Pose190,190,18.820,-53.429,21,0,19,12.000,-110.07297,-4.00854356,-116.154355,-8.56205626,7.3,-0.405850634000001,0
Pose257,257,17.920,-48.134,2,0,61,35.000,-80.0039784,-2.41873934,-106.007315,-22.7719408,20.1,-0.394746719999997,0
Pose976,976,17.720,-6.115,51,0,12,12.000,-142.987912,3.08141985,-140.609176,-13.8704232,12.1,-0.383380880000001,0
Pose1464,1464,16.900,21.984,38,0,14,14.000,-77.3688248,-4.75518474,-87.5482515,-6.93433655,5.9,-0.340902895,0
Pose298,298,17.060,-44.757,14,0,23,19.000,-153.001042,0.965865572,-151.244148,-11.7048613,10.2,-0.334375169999999,0
Pose449,449,17.260,-32.637,1,0,70,29.000,-132.794474,1.09739541,-158.439964,-22.6911351,20.1,-0.322021589999999,0
Pose124,124,16.820,-60.899,2001,0,1,4.000,-88.8244834,-0.435960202,-88.3652823,-5.99192526,5.1,-0.292732734000001,0
Pose1822,1822,16.700,60.821,66,0,9,9.000,-59.6130093,-4.47174282,-107.566265,-4.76056524,4.0,-0.284508716,0
Pose250,250,18.000,-48.752,1,0,70,31.000,-156.819544,-6.63740234,-147.59246,-18.75126,16.6,-0.276133999999999,0
Pose1062,1062,17.920,-1.244,98,0,6,6.000,-104.650044,-4.31239445,-117.548677,-11.2987479,9.9,-0.268873109999999,0
Pose297,297,16.880,-44.826,59,1,10,9.000,-88.0609857,0.123413119,-93.9773465,-10.5208119,9.2,-0.268730710000002,0
Pose1930,1930,16.660,88.154,3,0,53,38.000,765.491681,-0.541116406,-55.0345831,-19.2836573,17.1,-0.255291570000001,0
Pose1728,1728,20.400,45.292,13,0,24,23.000,-146.395965,3.25541851,-140.00533,-12.3938015,10.9,-0.254421349999999,0
Pose1014,1014,16.800,-3.865,32,0,16,15.000,-96.203707,2.25114983,-101.46004,-8.83364347,7.7,-0.250279123,0
Pose720,720,17.140,-18.687,5,0,47,33.000,-105.363377,-5.55895987,-107.263236,-24.9224352,22.2,-0.230191680000001,0
Pose955,955,16.640,-7.117,2001,0,1,2.000,1.96859888,-4.95449404,-104.44953,-13.5757015,12.0,-0.21813135,0
Pose1782,1782,18.520,54.865,5,0,47,24.000,205.730379,-8.60395477,-132.624655,-24.2343847,21.6,-0.210946229999998,0
Pose104,104,19.160,-63.313,36,0,15,14.000,-120.598101,-3.13270492,-121.720621,-12.8880469,11.4,-0.199242210000001,0
Pose1196,1196,16.900,5.014,2001,0,1,14.000,-32.385519,3.67030529,-115.830529,-30.3308255,27.1,-0.197742949999999,0
Pose269,269,18.820,-46.922,2001,0,1,7.000,-115.5788,-4.08165297,-115.266453,-26.5245439,23.7,-0.172089510000003,0
Pose382,382,16.920,-38.164,7,0,26,14.000,-105.154434,-7.39313406,-108.716161,-11.9283166,10.6,-0.135484940000001,0
Pose279,279,18.240,-46.394,2001,0,1,29.000,-131.055616,-4.43796722,-131.177014,-17.9200102,16.0,-0.128009179999999,0
Pose963,963,17.020,-6.763,7,0,26,20.000,-105.3689,3.32985504,-103.125737,-4.23616131,3.7,-0.112545179,0
Pose1662,1662,18.000,38.304,9,0,24,21.000,-104.920626,-6.39429554,-202.854423,-13.1153179,11.7,-0.103786110000001,0
Pose1549,1549,19.280,28.872,2,0,61,42.000,117.524133,-4.93811622,-137.316301,-19.498994,17.5,-4.90946e-002,0
Pose1140,1140,19.400,2.256,10,0,24,12.000,-87.7486046,0.283194109,-112.399075,-6.82048749,6.1,-3.8438741e-002,0
Pose1081,1081,17.000,-0.166,2001,0,1,2.000,-107.230114,-1.39036405,-115.310141,-10.8094627,9.7,-2.851643e-002,0
Pose1380,1380,18.320,16.321,25,0,18,18.000,1007.37248,-6.95817026,-110.463769,-10.7929583,9.7,-1.366247e-002,0
Pose419,419,16.640,-34.667,2001,0,1,4.000,-94.1623302,-2.47596539,-98.8691784,-1.4242674,1.3,1.815934e-002,0
Pose1724,1724,16.760,45.030,2001,0,1,3.000,203.738521,-7.47109759,-122.594354,-19.0891054,17.2,1.980514e-002,0
Pose942,942,16.920,-7.762,2001,0,1,5.000,-101.893335,-4.98480143,-105.837496,-22.3095046,20.1,2.144586e-002,0
Pose1012,1012,18.500,-3.911,2001,0,1,2.000,-173.946552,-1.43776636,-174.876036,-24.2759708,21.9,5.162628e-002,0
Pose1485,1485,16.900,23.389,3,0,53,27.000,-154.748843,-0.855109781,-152.179359,-20.4794689,18.5,6.847799e-002,0
Pose455,455,16.880,-32.406,2001,0,1,5.000,-131.596216,-3.00675517,-120.210125,-17.5491315,15.9,0.105781649999999,0
Pose602,602,16.800,-23.973,12,0,24,14.000,-109.113363,-1.80540544,-108.689242,-7.54757315,6.9,0.107184165,0
Pose167,167,18.440,-55.686,33,0,16,16.000,-68.828359,-3.88375201,-126.668851,-12.4217346,11.3,0.12043886,0
Pose134,134,17.500,-59.173,2001,0,1,5.000,-101.111845,-2.18474541,-97.5661574,-13.1602421,12.0,0.155782110000001,0
Pose209,209,18.420,-51.674,3,0,53,37.000,-106.141941,-0.468570968,-103.64074,-15.9379475,14.5,0.155847249999999,0
Pose320,320,17.800,-43.292,22,1,19,18.000,-113.488915,-2.53062805,-114.995046,-25.7969793,23.4,0.182718629999997,0
Pose1115,1115,18.960,1.164,6,0,43,30.000,-99.0710302,-1.00591592,-134.768352,-14.8768802,13.6,0.210807819999999,0
Pose447,447,17.960,-32.728,4,0,49,25.000,-113.846715,-9.43733841,-106.78721,-22.416214,20.4,0.225407399999998,0
Pose1928,1928,16.660,87.784,54,0,11,9.000,318.309123,-8.88464392,-102.74748,-20.3018353,18.5,0.228348229999998,0
Pose1947,1947,19.340,94.961,37,0,15,13.000,1125.01964,1.64694219,-85.4172939,-13.5210989,12.4,0.23101099,0
Pose1035,1035,16.880,-2.787,9,0,24,15.000,-136.547337,-4.12412735,-131.751606,-10.6219138,9.8,0.240277580000001,0
Pose179,179,18.960,-54.053,24,0,18,14.000,-98.5126744,-1.78898914,-107.166029,-14.6137748,13.4,0.24760268,0
Pose494,494,17.320,-30.067,26,0,18,10.000,-89.0549221,-1.00700224,-119.428573,-6.61047491,6.2,0.250572581,0
Pose1117,1117,17.420,1.240,62,0,9,9.000,-124.468958,-6.10860686,-133.953334,-7.60792321,7.1,0.252869111,0
Pose597,597,22.340,-24.186,20,0,19,11.000,-140.420625,-2.23403914,-136.353056,-13.3848888,12.3,0.25360008,0
Pose660,660,16.660,-21.170,8,0,25,19.000,-111.438589,0.140431314,-126.322082,-13.9360247,12.8,0.257577769999999,0
Pose228,228,18.980,-49.991,2001,0,1,26.000,-115.661659,-1.93858563,-119.111111,-16.3768998,15.0,0.260790179999999,0
Pose565,565,21.040,-25.791,31,0,17,16.000,-147.010819,-3.54007416,-144.414369,-24.9881584,22.8,0.31065744,0
Pose216,216,16.680,-51.455,7,0,26,14.000,-112.400035,-3.64968889,-111.5508,-11.2028909,10.4,0.31739819,0
Pose979,979,18.680,-5.929,75,0,7,7.000,-120.858685,8.864160915E-03,-124.643221,-20.3813461,18.7,0.356788510000001,0
Pose925,925,18.260,-8.482,31,0,17,16.000,-108.766652,-3.38685211,-128.842445,-26.8022225,24.5,0.377999750000001,0
Pose595,595,16.680,-24.449,2001,0,1,1.000,-115.235108,1.91734578,-120.005261,-20.2134146,18.6,0.40792686,0
Pose1577,1577,20.160,30.946,2,0,61,38.000,276.001911,-5.4208654,-135.120295,-22.4242464,20.6,0.41817824,0
Pose1969,1969,17.480,107.156,39,0,14,14.000,579.375833,-17.1228837,-95.2445695,-23.8609464,21.9,0.425148239999999,0
Pose907,907,16.660,-9.063,39,0,14,6.000,-84.2674096,-12.5492756,-124.7676,-19.2929349,17.8,0.436358590000001,0
Pose1314,1314,17.780,11.589,36,0,15,18.000,-123.203484,-3.56761532,-128.39768,-16.0493585,14.9,0.45557735,0
Pose574,574,17.640,-25.454,51,0,12,8.000,-85.1180674,-4.31422347,-119.744018,-2.3773287,2.6,0.46040417,0
Pose1022,1022,17.700,-3.418,2001,0,1,28.000,-43.4947496,-6.75819347,-140.278612,-18.2651045,16.9,0.46140595,0
Pose225,225,18.120,-50.244,48,0,12,11.000,-98.4964648,2.04750327,-101.392565,-4.90990136,4.9,0.481088776,0
Pose472,472,17.540,-31.176,59,0,10,8.000,-118.937642,-1.99558628,-113.858471,-14.8939041,13.9,0.49548631,0
Pose1471,1471,19.300,22.488,6,0,43,25.000,-110.609502,-3.77125096,-117.326834,-14.5414185,13.6,0.512723349999998,0
Pose644,644,17.840,-21.805,2001,0,1,3.000,-108.316204,0.517011589,-107.846675,-13.6524179,12.8,0.51282389,0
Pose847,847,18.680,-11.990,37,0,15,12.000,-116.494997,4.82416093,-144.889356,-16.6346809,15.5,0.528787190000001,0
Pose547,547,17.260,-27.166,2001,0,1,2.000,-116.132235,2.63532885,-123.392228,-20.4107549,18.9,0.530320589999999,0
Pose1745,1745,17.500,48.750,23,0,18,13.000,-60.4165546,-7.10490489,-117.543139,-9.74184745,9.3,0.532337295000001,0
Pose404,404,17.200,-36.364,16,0,22,17.000,-101.527615,-0.402965117,-99.5175169,-18.5188166,17.2,0.533065059999998,0
Pose610,610,18.240,-23.555,5,0,47,25.000,-126.842961,-0.762197035,-124.725517,-20.0717339,18.6,0.535439489999998,0
Pose779,779,16.800,-15.830,19,0,20,6.000,-102.311501,-4.3468661,-99.9113278,-5.39399294,5.4,0.545406354,0
Pose272,272,16.680,-46.737,4,0,49,16.000,-153.663984,-0.290142075,-147.293272,-22.2806936,20.6,0.547375760000001,0
Pose189,189,17.600,-53.493,78,0,7,7.000,-122.235038,-5.7076042,-112.223045,-9.61179132,9.2,0.549387811999999,0
Pose1361,1361,16.820,15.017,2001,0,1,1.000,-93.3633712,-6.60911038,-95.5804869,-12.1583877,11.5,0.557451069999999,0
Pose203,203,16.840,-52.327,90,0,6,6.000,-77.7046282,-1.51040463,-100.513893,-1.91804126,2.3,0.573762866,0
Pose709,709,17.240,-19.314,2001,0,1,4.000,-102.648064,-3.32021947,-102.429102,2.41739464,-1.6,0.575655176,0
Pose1197,1197,22.980,5.053,19,0,20,12.000,-145.635591,2.96066075,-147.285232,-11.1368288,10.6,0.576854079999999,0
Pose1981,1981,18.240,118.571,2001,0,1,3.000,978.832591,-4.42757835,-16.6094628,-13.8948559,13.1,0.59462969,0
Pose579,579,17.620,-25.295,38,0,14,8.000,-106.905554,-1.82321911,-118.565534,-15.0948059,14.2,0.614674689999998,0
Pose984,984,18.480,-5.552,16,0,22,17.000,-82.5902857,1.40342358,-108.921278,-22.082412,20.5,0.625829199999998,0
Pose658,658,17.520,-21.320,32,0,16,16.000,-100.019322,-5.71677991,-122.458702,-24.8381182,23.0,0.645693619999999,0
Pose1443,1443,19.360,20.737,84,0,7,7.000,1036.06437,1.32950971,-83.7561928,-12.0225228,11.5,0.679729479999999,0
Pose161,161,16.800,-55.968,49,0,12,9.000,-99.6862127,-6.17073929,-103.203712,-9.79198669,9.5,0.687211979000001,0
Pose222,222,18.880,-50.564,46,1,12,12.000,-65.0435323,-2.65712602,-124.490505,-19.1195096,17.9,0.692441359999997,0
Pose1531,1531,17.260,27.407,2001,0,1,1.000,-91.5201647,-8.46950181,-92.1473785,-7.8879031,7.8,0.700887209999999,0
Pose1199,1199,17.240,5.170,16,0,22,18.000,-86.8288504,-4.86782978,-100.165439,-23.8849005,22.2,0.703589549999997,0
Pose609,609,17.200,-23.642,2001,0,1,10.000,-73.6464379,-3.11764556,-110.968812,-18.1645835,17.1,0.75187485,0
Pose1548,1548,17.140,28.787,5,0,47,24.000,1.51502913,-1.40409606,-134.036832,-26.3779263,24.5,0.759866330000001,0
Pose690,690,17.020,-20.103,2001,0,1,5.000,-90.4027909,-5.65142867,-103.068964,-17.9275057,16.9,0.765244869999997,0
Pose38,38,17.680,-75.015,72,1,8,6.000,-113.649965,-4.40663813,-121.843746,-20.2425935,19.0,0.78166585,0
Pose64,64,21.020,-69.077,32,1,16,16.000,-136.32864,-3.25270436,-139.602406,-24.5679499,22.9,0.788845089999999,0
Pose572,572,17.700,-25.536,96,1,6,8.000,-83.0736272,0.359330699,-98.8919201,-18.3244563,17.3,0.807989329999998,0
Pose781,781,17.600,-15.619,59,0,10,9.000,-112.008633,-1.8705658,-133.562654,-8.98910866,8.9,0.809802206000001,0
Pose186,186,17.580,-53.669,33,0,16,16.000,-133.050771,-2.78905403,-130.413702,-15.3791154,14.7,0.858796139999999,0
Pose520,520,20.180,-28.524,22,0,19,18.000,-127.421547,-2.82306769,-139.956857,-24.5874238,23.0,0.871318580000001,0
Pose422,422,16.940,-34.578,2,0,61,47.000,-106.444686,-2.89105904,-107.484159,-14.4754425,13.9,0.872101750000001,0
Pose340,340,18.080,-41.402,36,0,15,14.000,-71.3133257,-0.550403176,-128.006455,-11.1354333,10.9,0.87811003,0
Pose1364,1364,18.800,15.108,2001,0,1,3.000,-109.96731,-7.23850688,-118.485204,-19.7828863,18.7,0.895402329999996,0
Pose176,176,19.140,-54.525,3,0,53,28.000,-132.757439,-3.23952276,-131.016252,-19.5425839,18.5,0.911674489999999,0
Pose149,149,16.800,-57.373,7,0,26,14.000,-94.0206586,-0.149803015,-104.231141,-5.34655279,5.8,0.988102489,0
Pose823,823,16.620,-12.999,22,0,19,18.000,-114.542133,-1.2853712,-120.990187,-27.568323,25.8,0.9885093,0
Pose844,844,16.920,-12.120,37,0,15,14.000,-82.9291342,-2.87492031,-110.517372,-10.5116275,10.5,1.03953525,0
Pose992,992,16.940,-5.186,6,0,43,24.000,-122.665891,-6.6547946,-143.798679,-18.3933503,17.6,1.04598473,0
Pose394,394,16.840,-37.053,50,0,12,11.000,-116.295031,1.64299833,-134.294049,-23.3595285,22.1,1.07642435,0
Pose121,121,17.040,-61.123,6,1,43,23.000,-75.4025409,1.88245008,-106.969405,-13.246386,13.0,1.0782526,0
Pose1654,1654,17.920,37.661,32,0,16,15.000,-111.134541,-6.52215338,-120.868746,-29.3402845,27.5,1.09374395,0
Pose392,392,16.980,-37.140,2001,0,1,9.000,-92.4489226,-4.75424738,-99.189903,-10.003307,10.1,1.0970237,0
Pose648,648,16.860,-21.600,2001,0,1,1.000,-144.612389,-2.12834658,-143.159711,-23.667333,22.4,1.0994003,0
Pose247,247,17.120,-48.863,2001,0,1,5.000,-141.424989,-5.11522559,-149.953983,-22.6268978,21.5,1.13579198,0
Pose1120,1120,17.320,1.332,8,0,25,19.000,-104.768826,-1.61450902,-108.54139,-6.95054291,7.4,1.144511381,0
Pose1978,1978,16.600,115.777,12,0,24,23.000,17.9845885,-6.92753096,-138.755289,-16.9446601,16.4,1.14980591,0
Pose43,43,18.460,-73.535,2001,0,1,2.000,-128.347676,-3.7376732,-131.370442,-19.9365232,19.1,1.15712912,0
Pose1141,1141,17.640,2.277,81,0,7,7.000,-81.889321,-4.69599772,-114.865032,-3.58528301,4.4,1.173245291,0
