PoseNum_ClusterNum     ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose83_Cluster70/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -410.2531       -83.8150         0.0000         0.0000         0.0000           -494.0682         0.0000      -494.0682      -494.0682         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose380_Cluster78/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -648.0458       -81.6442         0.0000         0.0000         0.0000           -729.6900         0.0000      -729.6900      -729.6900         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose687_Cluster52/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -743.3818      -119.6226         0.0000         0.0000         0.0000           -863.0044         0.0000      -863.0044      -863.0044         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose713_Cluster96/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -403.6493       -93.8505         0.0000         0.0000         0.0000           -497.4997         0.0000      -497.4997      -497.4997         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose119_Cluster54/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -913.1909       -87.8294         0.0000         0.0000         0.0000          -1001.0203         0.0000     -1001.0203     -1001.0203         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose40_Cluster64/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -837.2360      -112.3646         0.0000         0.0000         0.0000           -949.6006         0.0000      -949.6006      -949.6006         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose397_Cluster45/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -588.0944      -100.6982         0.0000         0.0000         0.0000           -688.7926         0.0000      -688.7926      -688.7926         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose170_Cluster73/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -514.3635       -84.3366         0.0000         0.0000         0.0000           -598.7000         0.0000      -598.7000      -598.7000         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose1097_Cluster99/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -524.5159       -66.5220         0.0000         0.0000         0.0000           -591.0379         0.0000      -591.0379      -591.0379         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose39_Cluster25/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -498.8496       -91.0105         0.0000         0.0000         0.0000           -589.8602         0.0000      -589.8602      -589.8602         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose31_Cluster87/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -600.5904       -71.0211         0.0000         0.0000         0.0000           -671.6115         0.0000      -671.6115      -671.6115         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose10_Cluster8/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -802.8018       -81.8217         0.0000         0.0000         0.0000           -884.6235         0.0000      -884.6235      -884.6235         0.0000
